t_rel,win_s,pkt_count,byte_count,pkt_rate,byte_rate,mean_len,std_len,mean_iat,std_iat,to_uav_count,from_uav_count,unique_msgids,unique_sysids,heartbeat_count,command_long_count,param_set_count,mission_item_count,rc_override_count,manual_control_count,gps_input_count,set_mode_count,scenario,run,label_phase,attack_active,label_binary,label_class,label_multiclass,run_id,t_bin,n_phys_samples,p_roll_mean,p_roll_std,p_roll_min,p_roll_max,p_roll_last,p_pitch_mean,p_pitch_std,p_pitch_min,p_pitch_max,p_pitch_last,p_yaw_mean,p_yaw_std,p_yaw_min,p_yaw_max,p_yaw_last,p_rollspeed_mean,p_rollspeed_std,p_rollspeed_min,p_rollspeed_max,p_rollspeed_last,p_pitchspeed_mean,p_pitchspeed_std,p_pitchspeed_min,p_pitchspeed_max,p_pitchspeed_last,p_yawspeed_mean,p_yawspeed_std,p_yawspeed_min,p_yawspeed_max,p_yawspeed_last,p_vx_mean,p_vx_std,p_vx_min,p_vx_max,p_vx_last,p_vy_mean,p_vy_std,p_vy_min,p_vy_max,p_vy_last,p_vz_mean,p_vz_std,p_vz_min,p_vz_max,p_vz_last,p_rel_alt_mean,p_rel_alt_std,p_rel_alt_min,p_rel_alt_max,p_rel_alt_last,p_groundspeed_mean,p_groundspeed_std,p_groundspeed_min,p_groundspeed_max,p_groundspeed_last,p_throttle_mean,p_throttle_std,p_throttle_min,p_throttle_max,p_throttle_last,p_climb_mean,p_climb_std,p_climb_min,p_climb_max,p_climb_last,p_tilt_mag_mean,p_tilt_mag_std,p_tilt_mag_min,p_tilt_mag_max,p_tilt_mag_last,p_motor_mean_mean,p_motor_mean_std,p_motor_mean_min,p_motor_mean_max,p_motor_mean_last,p_motor_spread_mean,p_motor_spread_std,p_motor_spread_min,p_motor_spread_max,p_motor_spread_last,p_pos_err_z_mean,p_pos_err_z_std,p_pos_err_z_min,p_pos_err_z_max,p_pos_err_z_last,p_speed_mean,p_speed_std,p_speed_min,p_speed_max,p_speed_last,p_horiz_speed_mean,p_horiz_speed_std,p_horiz_speed_min,p_horiz_speed_max,p_horiz_speed_last,p_vertical_speed_mean,p_vertical_speed_std,p_vertical_speed_min,p_vertical_speed_max,p_vertical_speed_last,p_armed_mean,p_armed_std,p_armed_min,p_armed_max,p_armed_last,p_custom_mode_mean,p_custom_mode_std,p_custom_mode_min,p_custom_mode_max,p_custom_mode_last,p_cpu_load_mean,p_cpu_load_std,p_cpu_load_min,p_cpu_load_max,p_cpu_load_last
3.0,1.0,401,18178,401.0,18178.0,45.33,11.81,0.0025,0.0028,26,375,21,3,7,2,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,3,20,-0.0018051243328954497,0.00032319834342291995,-0.0023600209970027,-0.0012198090553283,-0.0020674446132034,-0.0070774170570075,0.00037912690703476357,-0.0075585576705634,-0.0061421473510563,-0.0061421473510563,1.6003307580947876,0.0002665548167690876,1.5999497175216677,1.6009231805801392,1.6004337072372437,0.001458289966103625,0.00886510477889768,-0.0125530930235981,0.0196485053747892,0.0083356061950325,0.0014413049735594401,0.007438237327580492,-0.0187682081013917,0.0120483729988336,0.0089119253680109,0.00047405188088305467,0.007979635390551994,-0.0164606124162673,0.0187055617570877,-0.0061000823043286,0.015042155422270234,0.0042671895197866705,0.0071860505267977,0.0220293626189231,0.0220293626189231,0.002635970132178019,0.0031958852917768512,-0.0027718031778931,0.0073984116315841,0.0042055025696754,-0.047311526653356806,0.025578887560758247,-0.0890232995152473,-0.0010446778032928,-0.0890232995152473,452.55,246.94887628819046,2.0,705.0,84.0,0.015851870365440796,0.004567733350407255,0.0071963337250053,0.0232174899429082,0.0232174899429082,11.65,6.7027979232556305,2.0,24.0,24.0,0.04975461084395644,0.025708413927818037,0.0030525987967848,0.0916823223233223,0.0916823223233223,0.007311380885231822,0.0003744462417062843,0.0064807639449953,0.0077983085297457,0.0064807639449953,1119.8,66.02355640224177,1025.0,1239.25,1239.25,169.1,59.028721822516204,50.0,247.0,247.0,-5.602436828613281,0.10030914215002379,-5.7822265625,-5.43621826171875,-5.43621826171875,0.05029869742149077,0.024986765462939892,0.0072755605030107,0.0918048306236714,0.0918048306236714,0.015517139158242568,0.004566810684183958,0.0072001686730434,0.0226200288087557,0.0224271948593567,-0.047311526653356806,0.025578887560758247,-0.0890232995152473,-0.0010446778032928,-0.0890232995152473,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,120.0,0.0,120.0,120.0,120.0
4.0,1.0,387,17771,387.0,17771.0,45.92,11.26,0.0026,0.0028,21,366,16,3,5,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,4,20,-0.002103145560249645,0.00017290597334877576,-0.0023567059542983,-0.001519170589745,-0.0020065361168235,-0.006470869341865139,0.0002765608549696026,-0.0068906461820006,-0.005906774662435,-0.0067946477793157,1.5982573330402374,0.0009940015773834414,1.596815824508667,1.6002439260482788,1.596815824508667,-0.0017010496405418887,0.010891750418929667,-0.0362190827727317,0.0185850486159324,-0.0362190827727317,-9.925319463946003e-05,0.0061817429478641,-0.0129093788564205,0.0092567158862948,0.004027159884572,-0.00014023601543158024,0.009670457718573333,-0.0159516371786594,0.0159259401261806,-0.010124672204256,0.029186330828815648,0.00261873608052716,0.0243861675262451,0.0345619730651378,0.0345619730651378,0.00073919101050706,0.002812138748018468,-0.0036607375368475,0.0074090142734348,0.0074090142734348,-0.12877293117344374,0.02196659775703239,-0.1654992699623108,-0.0937138274312019,-0.1654992699623108,267.1,107.69117884023743,102.0,436.0,436.0,0.02979645058512682,0.0033766971241170067,0.0242732726037502,0.0397565029561519,0.0397565029561519,43.45,12.022790857367518,25.0,64.0,64.0,0.13196644820272918,0.023702454885155353,0.0944959074258804,0.1840038001537323,0.1840038001537323,0.0068067175669642,0.00026523505196365533,0.006261994682158,0.0072825179547012,0.0070847318674087,1435.425,119.20552367654783,1254.5,1641.5,1641.5,397.9,81.03881785909762,263.0,519.0,503.0,-5.253863525390625,0.10755600245734509,-5.41668701171875,-5.0819091796875,-5.0819091796875,0.13213754556907553,0.021721475193846398,0.0968847150059544,0.1692318877538069,0.1692318877538069,0.029322601483153708,0.0027091060992147867,0.0245838676774,0.0353471848194347,0.0353471848194347,-0.12877293117344374,0.02196659775703239,-0.1654992699623108,-0.0937138274312019,-0.1654992699623108,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,120.0,0.0,120.0,120.0,120.0
5.0,1.0,390,17964,390.0,17964.0,46.06,11.31,0.0026,0.0028,22,368,19,3,5,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,5,20,-0.13690956551581618,0.08272779396979904,-0.2570815980434418,-0.0075546260923147,-0.0401793383061885,-0.13386425666976715,0.08903000846938675,-0.2635241448879242,-0.0073544229380786,-0.0369766131043434,1.6118160903453826,0.012694464856628639,1.5930612087249756,1.629054307937622,1.6130328178405762,-0.021834156947443263,0.5087127901575071,-0.8091089129447937,0.5936817526817322,0.4615253806114197,-0.02379279611632228,0.5584572368308673,-0.9720706343650818,0.6767350435256958,0.4705294668674469,0.010980459768325086,0.031269189058616635,-0.0307937711477279,0.0640844851732254,0.0015316222561523,0.5623737236484885,0.45200233546061186,0.0405174978077411,1.2164409160614014,1.2164409160614014,0.5691974122077227,0.4892267943890131,0.0127369109541177,1.2716879844665527,1.2691912651062012,-0.7944245263934135,0.45013314715438807,-1.7252004146575928,-0.198965698480606,-1.7252004146575928,819.65,272.6223165846846,456.0,1376.0,1376.0,0.8568296410143376,0.6710617785277477,0.0432578586041927,1.7603999376296997,1.7469292879104614,77.1,5.98247440445841,65.0,84.0,79.0,0.8439092889428139,0.47328287109557515,0.2057401537895202,1.7862138748168943,1.7862138748168943,0.19181994373936959,0.12099259411415454,0.0105432401161511,0.3681520378749538,0.0546044791513613,1775.2625,60.03048574474472,1654.25,1845.25,1794.75,136.9,145.17572111065954,10.0,500.0,41.0,-4.713018798828125,0.2646551176403458,-5.0675048828125,-4.16754150390625,-4.16754150390625,1.153624933251208,0.7660147246678034,0.2034483858405588,2.4631060554561817,2.4631060554561817,0.801247450830964,0.6647566391252617,0.0424723030839326,1.7580031199318678,1.7580031199318678,-0.7944245263934135,0.45013314715438807,-1.7252004146575928,-0.198965698480606,-1.7252004146575928,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,100.0,0.0,100.0,100.0,100.0
6.0,1.0,384,17612,384.0,17612.0,45.86,11.3,0.0026,0.0028,21,363,15,3,5,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,6,20,0.0511050960514694,0.027798752524120975,-0.018198562785983,0.0800055712461471,0.0800055712461471,0.06291105039417741,0.0350098213954976,-0.0144083183258771,0.0940935164690017,0.0894387513399124,1.5164775669574737,0.058470585615661,1.4373682737350464,1.6114401817321775,1.517248272895813,0.11527637306135144,0.12221635656730706,0.0047656306996941,0.3963162302970886,0.0489917285740375,0.11616256103152407,0.12059243681973042,-0.0260073877871036,0.374555766582489,-0.0260073877871036,-0.036996972816996244,0.0184718245946609,-0.0665511637926101,-0.0068257949315011,-0.0161675903946161,0.7896305695176125,0.27815212782752236,0.3570164740085602,1.2044086456298828,0.3570164740085602,0.812527371942997,0.2992868917976307,0.3156191408634186,1.2497116327285769,0.3156191408634186,-2.0584073305130004,0.13196192526908823,-2.222480297088623,-1.8225679397583008,-1.8225679397583008,2475.25,624.3816040691783,1481.0,3472.0,3472.0,1.0923789128661157,0.4108093275408692,0.4381960928440094,1.7311866283416748,0.4381960928440094,72.25,4.345975149491768,66.0,78.0,66.0,2.0569922745227815,0.13708120613306304,1.7687561511993408,2.222548007965088,1.7687561511993408,0.08587095114947862,0.03455675171156091,0.0229585854984117,0.1200007569628834,0.1200007569628834,1728.2125,44.09069310806987,1660.0,1787.5,1660.0,15.85,9.328853091350512,3.0,39.0,3.0,-3.0805450439453126,0.6256075426066537,-4.063201904296875,-2.071044921875,-2.071044921875,2.379994507858917,0.20183965636599047,1.8838338832889925,2.5610542188570977,1.8838338832889925,1.1332634878739967,0.4078875866483695,0.4765251355310309,1.7356207392875709,0.4765251355310309,-2.0584073305130004,0.13196192526908823,-2.222480297088623,-1.8225679397583008,-1.8225679397583008,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,120.0,0.0,120.0,120.0,120.0
7.0,1.0,392,17978,392.0,17978.0,45.86,11.37,0.0025,0.0028,21,371,21,3,5,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,7,20,0.07658272348344322,0.009671295674114852,0.0552188828587532,0.086172230541706,0.0552188828587532,0.06333592301234599,0.019575837006436034,0.0265940111130476,0.0879431515932083,0.0265940111130476,1.525420343875885,0.006831378054574751,1.5167046785354614,1.5367239713668823,1.5367239713668823,-0.02471868144348263,0.03596412134420076,-0.0727965161204338,0.0394477024674415,-0.0573128089308738,-0.06459395028650756,0.02495473317272071,-0.1064005345106124,-0.0206404756754636,-0.0899604633450508,-0.008352032749826302,0.00836026574971041,-0.0255099684000015,0.0038488404825329,-0.0063453940674662,-0.014232867769896993,0.190093896973575,-0.2857173085212707,0.3116381466388702,-0.2857173085212707,-0.05496715229237452,0.1783169071729206,-0.28937429189682,0.2661912739276886,-0.28937429189682,-1.1035273045301437,0.3475084296189227,-1.7296055555343628,-0.622849702835083,-0.622849702835083,4174.45,321.9367135012719,3571.0,4617.0,4617.0,0.23707578741014,0.1232386462622171,0.0340860038995742,0.4181901812553406,0.4181901812553406,66.65,1.0136567466356645,65.0,68.0,68.0,1.0681036084890365,0.33925274187221516,0.602565348148346,1.690332531929016,0.602565348148346,0.09987402719540844,0.019449388840188896,0.0612892033824033,0.1205270272464391,0.0612892033824033,1671.975,9.44718873527993,1659.5,1688.5,1688.5,5.9,3.505709628591621,1.0,15.0,4.0,-1.3623565673828124,0.33002828739529416,-1.972015380859375,-0.9075927734375,-0.9075927734375,1.140238335165618,0.3309799554730145,0.7438505317072619,1.7775014786185377,0.7438505317072619,0.23653616262418495,0.12331753799614116,0.0348247757138375,0.4098489096676429,0.406659392120021,-1.1035273045301437,0.3475084296189227,-1.7296055555343628,-0.622849702835083,-0.622849702835083,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,100.0,0.0,100.0,100.0,100.0
8.0,1.0,386,17774,386.0,17774.0,46.05,11.15,0.0026,0.0027,21,365,15,3,4,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,8,20,0.02336804866790767,0.017540341618932045,-0.0041152574121952,0.0520203523337841,-0.0041152574121952,-0.00302928933524526,0.013388045685542875,-0.020300768315792,0.0228118132799863,-0.020300768315792,1.5381855845451355,0.0008262886113277481,1.5362356901168823,1.5393178462982178,1.5362356901168823,-0.060642526671290366,0.011208295679908237,-0.0810796022415161,-0.0378939472138881,-0.0405377820134162,-0.045693503622896925,0.020318787617766634,-0.0775692388415336,-0.0037307157181203,-0.0152103444561362,-0.004045224821311397,0.006665673973496305,-0.0187284182757139,0.0095763280987739,0.0013690695632249,-0.3671716809272766,0.026635360078900525,-0.3946532905101776,-0.3020192384719848,-0.3585529327392578,-0.29797245413064954,0.027112099697589744,-0.3249503076076507,-0.2373344898223877,-0.2373344898223877,-0.4167323008179665,0.08934046037604954,-0.5903679728507996,-0.2969474792480469,-0.2969474792480469,4859.4,111.55151276428303,4651.0,5019.0,5019.0,0.47323088347911835,0.026535433158568413,0.4213953614234924,0.5059511661529541,0.4213953614234924,68.95,0.21794494717703367,68.0,69.0,69.0,0.4080678701400757,0.08709532027871146,0.2926047146320343,0.5775817632675171,0.2926047146320343,0.02954437721351779,0.01301058872129644,0.0168484942184212,0.0568022524381912,0.0207136799671158,1695.5625,3.058671075810539,1689.5,1699.75,1698.5,7.0,3.361547262794322,2.0,15.0,3.0,-0.6624465942382812,0.11359206158504458,-0.87286376953125,-0.498870849609375,-0.498870849609375,0.6347792994508515,0.06123646337008077,0.5225568591712724,0.727517672114176,0.5225568591712724,0.473678845707792,0.025990116988623784,0.4251442341964279,0.5050211964572657,0.4299858900419591,-0.4167323008179665,0.08934046037604954,-0.5903679728507996,-0.2969474792480469,-0.2969474792480469,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,100.0,0.0,100.0,100.0,100.0
9.0,1.0,390,17917,390.0,17917.0,45.94,11.35,0.0026,0.0027,21,369,19,3,4,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,9,20,-0.018726436560973482,0.005738799175052577,-0.0244007501751184,-0.0061321961693465,-0.0244007501751184,-0.023828934784978585,0.0011780812230631453,-0.02511852607131,-0.021008463576436,-0.0230344180017709,1.534170925617218,0.001109963630169902,1.5326184034347534,1.536177158355713,1.5326184034347534,-0.02127287816256281,0.016025430331936152,-0.0482092089951038,0.0086707286536693,0.0045181717723608,-0.002993354375939796,0.014619597136644675,-0.0300907678902149,0.0246226731687784,0.0246226731687784,-0.0006969492860662197,0.006735995784273726,-0.013387412764132,0.0172619372606277,-0.0041842893697321,-0.22634694427251817,0.07898689601846724,-0.3479329645633697,-0.0975918397307396,-0.0975918397307396,-0.12832452524453397,0.05824103907485001,-0.2254303842782974,-0.0374431610107421,-0.0374431610107421,-0.23060190603137015,0.031301499556255684,-0.2893388867378235,-0.1848220229148864,-0.1848220229148864,5117.75,46.41430275249215,5033.0,5181.0,5181.0,0.2511245753616095,0.09742287889554133,0.0952381193637847,0.4071580171585083,0.0952381193637847,69.9,0.30000000000000004,69.0,70.0,70.0,0.22749378234148027,0.030694124121147484,0.1843546032905578,0.2863255143165588,0.1843546032905578,0.030612805950309428,0.003959212351888378,0.0218851404313929,0.0341360070993013,0.0335556406851196,1703.025,2.632608022475051,1698.5,1708.5,1708.5,9.2,3.736308338453881,3.0,17.0,9.0,-0.39936981201171873,0.047413965492374005,-0.484039306640625,-0.3343505859375,-0.3343505859375,0.35076122269939597,0.09194921927938134,0.2123330818380818,0.5055622586431853,0.2123330818380818,0.26051267494082564,0.09728421008091487,0.1045282616736101,0.4145795532653726,0.1045282616736101,-0.23060190603137015,0.031301499556255684,-0.2893388867378235,-0.1848220229148864,-0.1848220229148864,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,100.0,0.0,100.0,100.0,100.0
10.0,1.0,385,17682,385.0,17682.0,45.93,11.2,0.0026,0.0027,21,364,15,3,5,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,10,20,-0.021108531998470386,0.002938267817667785,-0.0244692824780941,-0.0152151780202984,-0.0152151780202984,-0.01555009423755104,0.004266260277676569,-0.0221428461372852,-0.0082769794389605,-0.0082769794389605,1.5316309928894043,0.0005524647088209489,1.530835747718811,1.5324164628982544,1.532309651374817,0.011239014501916205,0.011126946132480948,-0.0078678848221898,0.0426105521619319,0.0426105521619319,0.01501324529526751,0.011064516408908308,-0.0060968166217207,0.0341182760894298,0.0166218653321266,-0.0021032900374848254,0.007724035511071495,-0.0163611117750406,0.0180668924003839,0.0026403830852359,0.00965329656100948,0.05200852102753439,-0.0827255547046661,0.0846304297447204,0.0846304297447204,0.014732251456007345,0.022602326226733225,-0.0280236899852752,0.044560819864273,0.044560819864273,-0.17875567749142643,0.0052525624494071995,-0.1874454319477081,-0.1716355383396148,-0.1756580173969268,5222.45,18.90363721615499,5187.0,5253.0,5253.0,0.05438069868832822,0.026827512018464398,0.0111417584121227,0.0986553952097892,0.0986553952097892,70.0,0.0,70.0,70.0,70.0,0.17810896188020703,0.004788021807524656,0.1720944344997406,0.1864814907312393,0.1759900897741317,0.026281685371772445,0.004845922251909645,0.0173207976381675,0.0326018067111845,0.0173207976381675,1707.15,1.490385856078888,1704.5,1709.0,1706.5,6.7,3.163858403911275,2.0,14.0,7.0,-0.29261474609375,0.01886371314004026,-0.329071044921875,-0.262786865234375,-0.262786865234375,0.18826021637418539,0.008077707362716216,0.176898935186833,0.2049200816663462,0.2000092882382499,0.05346484528367914,0.025835771646715733,0.0118799479016873,0.0956450537443116,0.0956450537443116,-0.17875567749142643,0.0052525624494071995,-0.1874454319477081,-0.1716355383396148,-0.1756580173969268,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,100.0,0.0,100.0,100.0,100.0
11.0,1.0,390,17964,390.0,17964.0,46.06,11.31,0.0026,0.0026,22,368,19,3,5,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,11,20,-0.007505493915118634,0.004839018996613975,-0.0148446317762136,-7.086576715664705e-06,-7.086576715664705e-06,-0.004165907821152305,0.0013255167532676831,-0.0074729169718921,-0.0027459757402539,-0.0027459757402539,1.5324958562850952,0.0004652963438496381,1.531963586807251,1.5339545011520386,1.5339545011520386,0.013466949062421876,0.006702425120175773,-0.0076259127818048,0.0221764557063579,0.0100208856165409,0.0054282341807265575,0.007998388172722845,-0.0084183923900127,0.023657351732254,-0.0039101475849747,0.001648235146421925,0.00840472230709609,-0.0109449597075581,0.015327088534832,0.0079169096425175,0.11020552068948741,0.008831203824397187,0.0890864357352256,0.1194192096590995,0.1091186180710792,0.029050358990207286,0.01170596578497225,0.0113172624260187,0.044653907418251,0.0125710759311914,-0.17674586325883862,0.0045741332384744,-0.1842025965452194,-0.1708201766014099,-0.1776308119297027,5265.15,8.113414817448938,5252.0,5279.0,5272.0,0.11490046158432957,0.005633392462160746,0.1019010916352272,0.1218239888548851,0.1078620925545692,70.3,0.45825756949558394,70.0,71.0,71.0,0.17665545642375943,0.004276860201606947,0.1708611994981765,0.1850204765796661,0.1794527322053909,0.00883963972428595,0.004552043051403532,0.0027459848844508,0.0166194939947089,0.0027459848844508,1708.25,1.9589538024159732,1704.75,1711.0,1710.0,6.2,3.07571129984594,2.0,13.0,13.0,-0.24897613525390624,0.008390405468004585,-0.26141357421875,-0.233612060546875,-0.241485595703125,0.21079153952957927,0.005581189890441345,0.2011666067338015,0.2189954467975318,0.2088482944785886,0.11474330737384808,0.006178459092570823,0.0990230700607164,0.1220004235513214,0.1098403603408594,-0.17674586325883862,0.0045741332384744,-0.1842025965452194,-0.1708201766014099,-0.1776308119297027,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,100.0,0.0,100.0,100.0,100.0
12.0,1.0,386,17700,386.0,17700.0,45.85,11.27,0.0026,0.0027,21,365,15,3,5,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,12,20,0.0018024209974100303,0.000670344042291484,0.0006772373453713,0.0029193013906478,0.0028922902420163,-0.0015078098687808601,0.0012104542099940383,-0.0031048215460032,0.0004281369037926,-0.0003552169073373,1.5346705436706543,0.0010295633061085025,1.5333139896392822,1.536166787147522,1.536161184310913,0.004117578722070874,0.01225821476057623,-0.0175319854170084,0.0314337350428104,0.0047213821671903,0.003021899401210225,0.008182127881761052,-0.0101377600803971,0.0202009286731481,0.0041642929427325,-0.0001920075068483151,0.008064161907810945,-0.0174736250191926,0.0110010420903563,-0.0164762120693922,0.07569456640630957,0.018261132192924686,0.0474492758512496,0.1057695299386978,0.0474492758512496,-0.003652861724549395,0.008553705813280943,-0.0217865724116563,0.0108150690793991,-0.0217865724116563,-0.18824985176324843,0.004766287440139824,-0.1965526044368744,-0.1799894720315933,-0.1951220482587814,5282.95,4.811184885243966,5274.0,5292.0,5292.0,0.07467644941061732,0.017132204965757996,0.0499097481369972,0.104131169617176,0.0499097481369972,70.15,0.3570714214271425,70.0,71.0,70.0,0.18865396901965137,0.004821305592812584,0.1800431609153747,0.1967942416667938,0.1961414664983749,0.0026962488460612398,0.00040867437152208364,0.001929422769967,0.0035745123851974,0.0029140216017251,1707.9,2.05,1704.0,1710.5,1705.75,6.2,4.178516483155236,1.0,17.0,2.0,-0.2313201904296875,0.005117679565009003,-0.241058349609375,-0.221405029296875,-0.22369384765625,0.20391577634978902,0.005359659955200512,0.1961820786048027,0.2140504656948641,0.2019868862895771,0.07644699757911884,0.0174786205251934,0.0522119575983924,0.1063210194770783,0.0522119575983924,-0.18824985176324843,0.004766287440139824,-0.1965526044368744,-0.1799894720315933,-0.1951220482587814,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,120.0,0.0,120.0,120.0,120.0
13.0,1.0,389,17899,389.0,17899.0,46.01,11.28,0.0026,0.0027,21,368,19,3,5,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,13,20,-0.3780269077629782,0.3147544138296595,-0.7613663673400879,0.0036764007527381,-0.7613663673400879,-0.013146833379869308,0.009972121110388083,-0.0249436441808938,-0.0004652737698052,-0.0248568318784236,1.5416582942008972,0.004441109302962598,1.5362027883529663,1.5494853258132937,1.5494853258132937,-0.7685106156015535,0.7770424896602546,-2.2270283699035645,0.0088289519771933,-0.0448243021965026,-0.025059674342628558,0.03469582682739023,-0.0949721783399581,0.0169408079236745,0.0040958784520626,-0.001391677617357338,0.010781370978970911,-0.0239237919449806,0.0158545039594173,-0.0023826693650335,1.0472353490069508,1.0909209201858514,0.0341770648956298,3.338536500930786,3.338536500930786,-0.022386703360825728,0.0023668135895732294,-0.0259634554386138,-0.0158581957221031,-0.0158581957221031,-0.9456920236349106,0.544621853476284,-1.72426176071167,-0.189799278974533,-0.857009768486023,5570.65,266.8333328128253,5281.0,6008.0,6008.0,1.1536236433312297,1.156083653945513,0.0419883765280246,3.556356430053711,3.556356430053711,79.2,11.061645447219865,68.0,100.0,81.0,0.9655154287815094,0.530559812213787,0.190352588891983,1.719472885131836,0.8199851512908936,0.3798708862359831,0.3129617807907842,0.0030631730232974,0.7617720179999222,0.7617720179999222,1789.75,94.1472251317053,1688.5,1988.0,1817.5,40.75,40.965686861079234,4.0,153.0,9.0,-0.807611083984375,0.34110462421819304,-1.232574462890625,-0.21771240234375,-0.516143798828125,1.5365936388323962,1.056950070984074,0.1951106151294141,3.446816385260347,3.446816385260347,1.0495147478764124,1.088960922436016,0.041055694974428,3.3385741642831204,3.3385741642831204,-0.9456920236349106,0.544621853476284,-1.72426176071167,-0.189799278974533,-0.857009768486023,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,120.0,0.0,120.0,120.0,120.0
14.0,1.0,382,17545,382.0,17545.0,45.93,11.24,0.0026,0.0027,21,361,15,3,5,0,0,0,0,0,0,0,command_flood_dos,0,normal_plan,0,0,benign,benign,command_flood_dos::0,14,20,-0.7272726088762284,0.04680747877031037,-0.7631425261497498,-0.619992733001709,-0.619992733001709,-0.011642995505826498,0.008045759617858732,-0.0244541987776756,-0.0016556687187403,-0.0052162348292768,1.554365187883377,0.002086795411809342,1.5505053997039795,1.557245850563049,1.5531102418899536,0.14540157353621908,0.14939016025463553,-0.0178938936442136,0.348387748003006,0.3352453410625458,0.01838770324829964,0.02230675619133088,-0.0294708460569381,0.0547645762562751,-0.0294708460569381,0.010296196793206015,0.013409194757352092,-0.0172413066029548,0.030958266928792,-0.0172413066029548,6.4776218175888065,1.5403615533022579,3.719064712524414,8.692717552185059,8.692717552185059,0.00020439112558959978,0.017357963671879324,-0.0375191606581211,0.0238482952117919,-0.0375191606581211,-0.44641258046030996,0.1981059974374797,-0.7927455306053162,-0.1772911846637725,-0.1772911846637725,6205.75,72.50853398049088,6043.0,6274.0,6274.0,6.613999223709106,1.5270921028648785,3.88193416595459,8.791203498840332,8.791203498840332,81.4,1.5297058540778354,79.0,84.0,79.0,0.4299314014613628,0.19549552942749404,0.1714977920055389,0.7681533098220825,0.1714977920055389,0.7274044590234974,0.046898126565765134,0.6200146756978601,0.7634713023882026,0.6200146756978601,1819.175,14.342049191102364,1795.5,1845.75,1795.5,20.6,8.2365041127896,8.0,36.0,36.0,-0.31245269775390627,0.07525580900236166,-0.48089599609375,-0.241058349609375,-0.241058349609375,6.501320434807869,1.5178808416461314,3.802637241571995,8.694606275941549,8.694606275941549,6.477642803927154,1.5403711150250734,3.719086516161672,8.69279852116007,8.69279852116007,-0.44641258046030996,0.1981059974374797,-0.7927455306053162,-0.1772911846637725,-0.1772911846637725,1.0,0.0,1.0,1.0,1.0,393216.0,0.0,393216.0,393216.0,393216.0,120.0,0.0,120.0,120.0,120.0
